Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2736,14540485,"Monica 2004","2025-11-28 07:01:50",0.14290,2,"chenlele1,jocelynzha,monica111233,newsoul007,wangchongjun"
2737,14809518,chihcc,"2026-01-11 06:22:13",0.14292,1,chihcc
2738,14964820,"Brooklyn Chen","2025-12-13 19:58:50",0.14295,4,br00klyn
2739,14819571,"Ashley Hsyyy","2025-11-23 11:23:51",0.14299,10,ashleyhsyyy
2740,14913289,"ADARSHA NAYAK","2026-01-11 16:09:48",0.14302,1,iam1adarshanayak
2741,14787343,"zHanm1ng Liang","2025-11-19 04:54:48",0.14303,2,zhanm1ngliang
2742,15097913,"David A Oprea","2026-01-15 01:51:57",0.14303,1,davidaoprea
2743,14929056,rockybahi,"2025-12-23 16:47:02",0.14304,6,singhkhan
2744,14935622,lining,"2025-12-09 09:42:13",0.14305,2,lining2134123
2745,15090740,松木良太,"2026-01-14 14:49:58",0.14313,1,budoto
2746,14763104,"D G THREKSHA","2025-11-17 04:33:48",0.14320,1,"cs24b2012dgthreksha,ramyasahithim"
2747,14823693,"Creek Wang121","2025-11-25 09:01:49",0.14325,4,creekwang121
2748,15047540,ThyTab,"2026-01-03 03:12:39",0.14325,5,thytab
2749,2374923,"Yong Wang","2025-12-17 07:37:07",0.14326,3,wangmiaobeng
2750,12787266,豊田慎弥,"2025-12-09 04:06:56",0.14328,7,tshinya1120
2751,14996838,iamyatin,"2025-12-22 05:37:30",0.14329,3,iamyatin
2752,14997854,shenhaodezuoye,"2025-12-19 15:51:56",0.14334,3,shenhaodezuoye
2753,14757250,"Nolia X","2025-11-16 11:59:48",0.14337,1,noliax
2754,14830975,choyongjae,"2025-12-03 07:04:21",0.14337,45,imgonnago
2755,14422517,"S Nagakura","2025-12-19 05:28:25",0.14338,5,snagakura
2756,14841015,luolin131313,"2025-11-27 12:03:40",0.14339,1,luolin131313
2757,14708816,Gaoice,"2025-11-19 07:14:36",0.14341,3,gaoice
2758,14832748,"Dipali Dave","2025-11-25 07:35:03",0.14343,1,dipalidave
2759,14963759,ARECLK,"2025-12-16 14:53:15",0.14343,2,areclk
2760,14977219,"mo mo8585","2025-12-16 13:24:28",0.14344,1,momo8585
2761,15077976,mycetist,"2026-01-10 09:01:15",0.14345,5,mycetist
2762,14766931,"tao meng77","2025-11-18 05:05:32",0.14355,7,taomeng77
2763,14875048,"sumanjit raut","2025-12-03 16:45:46",0.14356,1,sumanjitraut
2764,14726601,"Elias Topfstedt","2025-11-19 18:20:05",0.14356,5,eliastopfstedt
2765,14926542,xianlangz,"2025-12-15 09:16:29",0.14356,2,xianlangz
2766,14894240,fgzhangwenhao,"2025-12-04 07:49:57",0.14357,1,fgzhangwenhao
2767,14765107,ZZCc,"2025-11-19 08:12:27",0.14358,1,zzc1314
2768,14893135,埃鲁蒂科,"2025-12-04 03:21:52",0.14358,1,ref1ecter
2769,15033707,"Kensuke MUTA","2026-01-12 11:34:22",0.14359,1,kensukemuta
2770,14727836,"J N Nataraj","2025-11-17 06:22:54",0.14361,1,jnnataraj
2771,15017432,"Yihong Zhong","2026-01-03 16:45:21",0.14361,1,yihongzhong
2772,14787867,dawn1130,"2025-12-04 12:09:47",0.14361,1,dawn1130
2773,14328290,RaissaH,"2025-11-27 14:28:17",0.14363,3,raissah
2774,5642457,"Clement Moulineau","2025-12-03 14:33:03",0.14364,2,clementmoulineau
2775,14707496,"Ruijian Shi","2025-12-01 08:30:37",0.14366,3,maikesedaweiyao
2776,14813253,KKL23e,"2025-11-23 12:20:41",0.14366,2,kkl23e
2777,14789386,youthguo,"2025-11-19 14:45:18",0.14369,1,youthguo
2778,14882061,yuhyewon,"2025-12-02 12:58:46",0.14371,4,yfifyik
2779,14820308,wat_to_name,"2025-11-30 10:33:57",0.14371,8,wattoname
2780,14882967,royce0802,"2025-12-11 07:56:45",0.14374,9,royce0802
2781,14677753,YujungS,"2025-11-22 04:37:32",0.14375,1,yujungs
2782,15017596,"Misruf Siddhant","2025-12-28 08:06:58",0.14378,1,misrufsiddhant
2783,12362478,Datanyan,"2026-01-15 06:33:09",0.14379,3,datanyan
2784,14865179,"Murududla Poornapradeep ","2025-11-30 07:49:25",0.14380,1,poorna134
2785,15055107,"onwuka michael","2026-01-04 17:10:12",0.14380,2,onwukamichael
2786,14943449,"Kavya Bhatiya","2025-12-10 13:51:08",0.14387,1,kavyabhatiya
2787,14672734,"Jacqueline jq","2025-11-17 01:11:50",0.14388,1,jacquelinejq
2788,14859018,"Pasindu Sasmitha","2025-11-29 05:53:58",0.14389,1,pasindusasmitha
2789,14789006,稻草人神探,"2025-11-21 07:42:48",0.14390,3,shentans
2790,14885880,_URIEL_CAM,"2025-12-03 06:52:48",0.14392,1,urielcam
2791,14687900,"Alex Kozikowski","2025-11-22 20:58:28",0.14398,3,alexkozikowski
2792,15038773,Ayato0326,"2025-12-30 12:50:55",0.14398,1,ayato0326
2793,14799538,"Pol Pujol","2025-11-20 18:11:41",0.14400,2,polpujol
2794,14688042,"Nandana Rathnayaka","2025-11-29 11:09:11",0.14402,2,nandanarathnayaka
2795,14521033,"Vinícius Guerra","2025-12-11 18:17:59",0.14404,1,itsvinciusguerra
2796,14862247,"Martine Lussier","2025-11-29 21:38:45",0.14404,2,martinelussier
2797,14767533,"Test Test #2","2025-12-03 12:14:22",0.14407,5,testtest76
2798,14934535,Seaters,"2025-12-16 06:43:00",0.14412,6,seaters
2799,15010687,C.Claud,"2025-12-22 13:49:30",0.14412,1,cclaud
2800,14765686,nhatnguyenhcmusk24,"2025-11-19 09:02:07",0.14412,1,nhatnguyenhcmusk24
2801,14719265,OSU-25-36089,"2025-11-18 05:55:34",0.14413,9,capybanana123
2802,14972380,zhengfuwei,"2025-12-17 10:00:37",0.14416,5,zhengfuwei
2803,14714638,"Sabaina Eyram","2025-11-25 20:41:00",0.14416,1,sabainaeyram
2804,14771307,"Carlos Eusebio","2025-11-18 02:04:21",0.14417,1,carloseusebio
2805,14949719,"Revati Pharande","2025-12-24 09:45:23",0.14419,15,revatipharande
2806,14919567,LLLfish,"2025-12-11 07:29:11",0.14419,14,lllfish
2807,14916622,"Mann Mavani","2025-12-08 01:45:27",0.14421,1,mavanimann
2808,15011860,Rusevich,"2025-12-25 18:50:37",0.14421,1,richardrusevich
2809,14097825,"Ann Mironova","2025-11-25 08:38:59",0.14424,3,annmironova
2810,14787446,"Parchuru Purandhar","2025-11-22 10:59:47",0.14424,1,parchurupurandhar
2811,14900002,"Danait Alemu Gebremedhin","2025-12-05 03:42:01",0.14426,2,danusha6
2812,14977850,chenjiameng,"2025-12-17 14:40:58",0.14428,1,chenjm20252010110732
2813,14789889,"JiaHao Zhang","2025-11-19 11:45:15",0.14430,1,hsr369
2814,14477679,Tryo,"2025-11-22 09:36:10",0.14430,1,shaneisraeln
2815,14887424,"Aurora Jade Garcia","2025-12-05 15:39:33",0.14431,1,aurorajadegarcia
2816,15056685,"Anastasiia Ponomareva","2026-01-09 11:37:17",0.14432,1,anastasiiaponomareva
2817,14789836,CJy3342499881,"2025-11-19 12:35:44",0.14434,1,cjy3342499881
2818,15040165,"Keshav Raheja","2026-01-01 18:56:32",0.14434,2,keshavraheja
2819,14909382,"Ariel Yatté","2025-12-29 00:48:53",0.14434,2,arielyatt
2820,14972336,Logan0615,"2025-12-15 12:31:22",0.14434,3,logan0615
2821,14985467,"Sebastian Messmer","2025-12-17 16:07:26",0.14435,1,sebastianmessmer
2822,14939666,Maxzheng0017,"2025-12-10 00:51:22",0.14436,3,maxzheng0017
2823,14815596,"nabillah septianisa","2025-11-24 06:17:18",0.14439,1,nabillahseptianisa
2824,15029202,kaysefuji,"2025-12-27 15:56:42",0.14439,1,kaysefuji
2825,15099783,"Tuấn Đạt Trần","2026-01-15 09:26:41",0.14439,1,tunttrn
2826,14789815,leaves.09.p,"2025-11-19 11:42:39",0.14439,2,leaves09p
2827,14789760,Ghp170711,"2025-11-19 12:31:18",0.14439,2,ghp170711
2828,14870437,h.mori1986,"2025-12-11 09:33:35",0.14441,6,hmori1986
2829,9230307,"Yunus Emre Sarıduman","2025-12-22 08:44:11",0.14441,2,emresariduman
2830,8899733,"Mümin Başol","2025-11-29 10:03:31",0.14441,1,mminbaol
2831,14898154,"Divyadarshee Dash","2025-12-27 13:21:52",0.14444,1,divyadarsheedash
2832,14898840,"Angelina R","2025-12-06 05:37:07",0.14450,1,angelinar123
2833,15015449,"Ojus Goel","2025-12-23 15:48:43",0.14451,3,ojusgoel
2834,11196953,"Daniel Wolffram","2025-12-21 17:08:34",0.14452,2,danielwolffram
2835,14916970,wangzongyang,"2025-12-07 04:07:49",0.14454,2,wangzongyang
2836,15061176,"Iván #3","2026-01-06 11:11:57",0.14457,1,ivnsediakin
2837,14765516,Cyclones,"2026-01-11 21:07:07",0.14458,4,"reinkramer,timovanscharenburg"
2838,14866045,"SAIJEEVAN T ","2025-11-30 12:24:41",0.14459,5,saijeevant
2839,15060791,"YL Z","2026-01-07 01:56:34",0.14459,1,ylz0812
2840,15002034,"Naad Motsh","2025-12-27 11:00:52",0.14459,1,naadmotsh
2841,14692808,BOlzAnO3,"2026-01-09 14:05:40",0.14460,3,bolzan3weierstrass
2842,14805466,yvette,"2025-12-12 06:19:29",0.14460,1,yvette31444
2843,14840216,miracle,"2025-12-05 11:05:14",0.14461,1,miracle0806
2844,15079380,"naba sami","2026-01-12 19:46:12",0.14462,4,nabasami
2845,14900983,"Moulik Jindal","2025-12-07 06:23:10",0.14464,1,mj3925
2846,15024829,骷髅没救了,"2025-12-26 07:36:04",0.14465,1,gedrhgydrgtsdr
2847,14772572,OSU-25-06780,"2025-11-18 12:04:57",0.14469,6,meyerzan
2848,12977680,"Mauricio Batista3099","2025-12-12 02:25:10",0.14469,1,mauriciobatista3099
2849,11756826,Guhankarthik,"2025-12-29 14:13:06",0.14470,6,guhankarthik
2850,14789901,咏黛枚.,"2025-11-19 12:27:47",0.14473,2,ydm666
2851,15051367,danglnh07,"2026-01-03 16:17:18",0.14477,4,danglnh07
2852,14859690,"TAE JUN, YANG","2025-12-02 01:15:49",0.14479,7,taejunyang
2853,14866925,"Nico Josephs","2025-12-14 11:30:40",0.14479,2,nicojosephs
2854,14735055,"Che Xinyun","2025-11-27 16:18:36",0.14480,7,chexinyun
2855,14990507,"jiachen qiu","2025-12-30 06:17:19",0.14482,2,jiachenqiu
2856,15041102,Agentveer,"2025-12-31 11:25:19",0.14482,2,agentveer
2857,14905397,"Padmavathi Chirumalla","2025-12-07 23:01:07",0.14482,1,padmavathichirumalla
2858,15093897,"Sreoshi Chakraborty","2026-01-14 07:49:05",0.14483,1,sreoshichakrabortyy
2859,14908418,ctw123,"2025-12-06 07:29:22",0.14488,8,ctw123
2860,14978359,"Harshit Goyal #3","2025-12-18 18:16:07",0.14489,1,dataguruji
2861,14744323,"kook jung","2025-11-16 14:38:51",0.14491,1,kookjung
2862,14326872,"Tianya Sky","2025-11-20 04:47:17",0.14492,5,tianyasky
2863,14977180,yangshijia1,"2025-12-18 04:01:11",0.14492,1,yangshijia1
2864,15035977,"Kang Rong","2025-12-30 14:11:49",0.14493,1,dkangrong
2865,14813958,Dr_axe,"2025-11-23 04:21:05",0.14494,2,whatdoesnamemean
2866,14818661,limingqing5950,"2025-11-23 11:36:15",0.14494,2,limingqing5950
2867,15077683,"Shikha Srivastava","2026-01-10 06:56:56",0.14494,1,shikhasrivastava0574
2868,14828628,yessenbekkyzy.madina,"2025-11-24 19:15:03",0.14495,5,yessenbekkyzymadina
2869,14376987,"Alan Fraser Jackson","2025-11-16 16:25:28",0.14496,2,alanfraserjackson
2870,15035592,parksuju,"2026-01-06 05:48:34",0.14498,1,parksuju
2871,14896266,"Akanksha Phatak #2","2025-12-04 12:33:35",0.14498,1,akankshaphatak12
2872,14830974,woduf2570,"2025-12-03 03:33:08",0.14500,8,woduf2570
2873,15056987,3710号室,"2026-01-14 07:56:00",0.14501,1,room3710
2874,15014498,MatthewRGreenwood,"2025-12-23 11:38:22",0.14501,2,matthewrgreenwood
2875,14258881,"Kyryl Lebedin","2025-12-18 15:32:22",0.14504,1,kyryllebed
2876,14632941,"ghali khalid","2025-11-19 15:00:40",0.14508,10,ghalikhalid
2877,10221105,ThierryR,"2026-01-05 01:00:03",0.14509,4,trakot
2878,14787689,chenyiming,"2025-12-03 06:07:47",0.14509,1,curry88314
2879,14689530,"Ayesha Thomas","2025-11-29 02:11:51",0.14510,1,ayeshathomas
2880,15011661,salsero_msk,"2025-12-22 18:30:18",0.14512,1,salseromsk
2881,14790356,GYn1873103359,"2025-11-19 12:33:05",0.14515,1,gyn1873103359
2882,14922531,KeNiX3,"2025-12-07 17:24:15",0.14516,1,kenix3
2883,15096483,Mohd.Jahid,"2026-01-14 18:26:55",0.14516,2,mohdjahid2012
2884,14874378,"Михаил Рубанов","2025-12-18 08:20:09",0.14518,21,rubanovmg
2885,14845542,Aabhay,"2025-12-03 02:56:26",0.14518,2,aabhaygirwalkar
2886,14918096,9878114514,"2025-12-17 11:45:29",0.14522,1,"yihongzhai,yukuntang,zhuyangyi"
2887,14865144,"Jiarong Hu","2025-12-02 02:35:27",0.14522,5,jiaronghu
2888,14785015,"Lee Wei qua","2025-11-19 01:13:34",0.14523,1,leeweiqua
2889,14998162,"Thibault d'Heilly bis","2025-12-19 14:54:50",0.14526,1,thibaultdheillybis
2890,15092703,"Srinivas Vaddi","2026-01-15 03:53:45",0.14526,2,srinivasvaddi74
2891,15092976,"Sanika Bharne","2026-01-14 04:36:54",0.14526,1,sanikabharne
2892,5535152,"Priyanshu arya","2025-12-30 18:17:58",0.14526,1,codoes
2893,14817274,"Cheng Liu Xu","2025-11-23 09:41:51",0.14527,4,chengliuxu
2894,15025014,Christina7353,"2025-12-26 11:14:47",0.14527,2,christina7353
2895,15095967,"Zeynep Toptaş","2026-01-14 14:08:57",0.14529,1,zeyneptopta
2896,14595583,"Adam Gold (SEDNET)","2025-11-25 01:57:45",0.14531,12,adamgoldsednet
2897,14868717,"Manuel Garcia Ruiz","2025-12-01 15:14:55",0.14532,1,manuelgarciaruiz
2898,14891237,"Huynh Trung Thanh Tran","2025-12-03 23:27:44",0.14532,1,huynhtran0301
2899,14791581,"Multazam Mahmud","2025-11-25 14:23:34",0.14534,3,multazammahmud
2900,14886971,prowler_1610,"2025-12-04 11:06:39",0.14536,1,prowler1610
2901,14631003,"mnoonm wu","2025-12-16 11:50:51",0.14538,3,mnoonmwu
2902,14792689,"Sumbul Saleem","2025-12-10 08:28:24",0.14538,6,sumbulsaleem
2903,15065806,Luyis,"2026-01-12 11:29:44",0.14539,5,luyiskang
2904,14664104,OSU-25-38579,"2025-11-18 02:13:29",0.14541,3,natashacpavelek
2905,14700473,"Carter Moody","2025-11-20 00:46:31",0.14543,2,cartermoody
2906,14950778,zukazuka_mufa,"2025-12-13 04:31:20",0.14544,1,zukazukamufa
2907,15078435,drtdcty,"2026-01-10 09:40:31",0.14544,1,drtdcty
2908,15015713,"irem ozturkcu","2025-12-23 17:03:21",0.14545,2,iremozturkcu
2909,14839966,To_Babel,"2025-12-04 11:09:34",0.14547,1,tobabel
2910,15098810,"Bùi Lệ","2026-01-15 09:59:06",0.14549,1,buile4925
2911,14874877,Tiny_Ang,"2025-12-21 15:08:51",0.14549,3,zeroang
2912,14787711,lineryuan,"2025-12-03 06:29:06",0.14550,2,lineryuan
2913,14833944,"Leonid Blitzkrieg","2025-11-25 13:42:42",0.14551,3,leonidblitzkrieg
2914,14790121,rbpernas,"2025-12-02 09:52:51",0.14553,1,mr2bonkure
2915,14817065,"Kevin Yang #4","2025-11-26 08:41:03",0.14553,6,kevinyangnz
2916,15052372,"Vika Rytova","2026-01-13 20:42:31",0.14553,11,vikarytova
2917,14932101,"Rithvik Papani","2026-01-06 22:09:16",0.14554,3,rithvikpapani
2918,14934842,"[Deleted] d337b6c7-f197-4b08-b73b-3bc3bc98cc2a","2025-12-12 13:54:09",0.14556,2,del=4e2ce1c3c5c936b0
2919,14749030,"Muhammad Obadaa Almasri","2025-12-08 19:09:30",0.14556,1,muhammadobadaa
2920,14264200,"Kiran Kumar #5","2025-11-26 17:29:08",0.14557,1,kirankumar30
2921,14773148,GxuHQQ,"2025-11-19 13:53:13",0.14558,11,gxuhqq
2922,15021363,Jiangjie,"2025-12-25 07:21:31",0.14558,1,jiangjie2003
2923,14930642,hyfgreg,"2025-12-08 16:00:59",0.14559,2,hyfgreg
2924,13246558,"adiba belayete","2025-12-01 23:35:13",0.14559,2,adibabelayete
2925,15042269,"Oosman Sadiq","2025-12-31 21:11:59",0.14559,4,oosmansadiq
2926,14934892,"Ping Feng Yeh","2025-12-12 06:25:36",0.14560,5,pingfengyeh
2927,14756349,OSU-25-96839,"2025-11-17 02:32:30",0.14562,8,kishanvarma904
2928,14790157,TOR1117,"2025-11-19 12:14:09",0.14562,1,tor1117
2929,14790369,ZRY3078203007,"2025-11-19 12:33:31",0.14567,1,zry3078203007
2930,14918092,"ziger zou","2025-12-07 07:03:13",0.14568,1,zigerzou
2931,14783590,"Nathaniel Huynh","2025-12-11 04:40:34",0.14572,1,nathanielhuynh
2932,15037304,kaggle.wzl03,"2025-12-30 02:29:35",0.14574,1,kagglewzl03
2933,14790041,zjz3169993133,"2025-11-19 11:38:39",0.14575,1,zjz3169993133
2934,14764340,"Elbeg Erdenebayar","2025-11-17 08:20:14",0.14576,1,elbegerdenebayar
2935,14088292,jnlt29,"2026-01-05 17:49:30",0.14577,7,jnlt29
2936,14768952,hamaguchi323,"2025-11-19 07:07:48",0.14577,1,hamaguchi323
2937,15058323,dangkhoizzzz,"2026-01-05 14:56:28",0.14579,2,yunhmvbnthn
2938,13007500,"Moaaz Reda","2025-12-25 23:03:21",0.14580,5,moaazreda
2939,14987075,"NITIN PANDEY","2025-12-18 04:43:23",0.14582,2,nsr010
2940,15094092,"Ngọc Châm Nguyễn","2026-01-15 08:47:10",0.14584,1,ntnc0911
2941,14789921,曹宝龙,"2025-11-19 12:43:01",0.14585,2,caobaolong
2942,14948533,"Wu Shanni","2025-12-14 16:23:42",0.14586,5,wucrystal
2943,14817795,"Cesar Tao","2025-11-23 07:43:07",0.14588,8,cesartao
2944,15044389,"Muhammad Zain #2","2026-01-03 15:10:39",0.14589,3,zainvee
2945,14669946,"Doremi Chung","2025-11-24 06:29:06",0.14590,1,doremichung
2946,14724147,gracebraz,"2025-11-20 09:10:22",0.14590,10,gracebraz
2947,14750433,OSU-25-17550,"2025-11-17 01:43:02",0.14591,4,lingyuchang
2948,14714356,CODECONOMY_ECONSBF25,"2025-12-22 16:32:48",0.14591,18,"iremyakutt,lknursezgn,yagmurozturk17"
2949,14958420,"Ruhaan Hawaldar","2025-12-12 14:32:53",0.14592,1,ruhaanhawaldar
2950,14038213,Guru182001,"2025-12-08 11:33:50",0.14592,1,guru182001
2951,14847107,marongrong,"2025-12-08 12:26:42",0.14594,1,marongrong
2952,14999669,jianlv,"2025-12-19 21:29:39",0.14597,1,bigteemo
2953,15089311,qwe4444,"2026-01-13 11:07:40",0.14600,3,qw11123
2954,14715523,SakshiNikam06,"2025-11-18 12:58:04",0.14602,1,sakshinikam06
2955,15051965,"Aksmit Patra","2026-01-07 18:46:39",0.14603,11,aksmitpatra
2956,14864100,susan5296926,"2025-11-30 04:46:20",0.14604,1,susan5296926
2957,15011659,"Anastasiya Walton","2025-12-22 18:30:26",0.14605,1,anastasiyawalton
2958,14958782,"Kage Winchester","2025-12-13 05:56:48",0.14608,2,kagewinchester
2959,14788074,"Iqra Yusnaidi","2025-12-16 14:21:56",0.14609,5,iqrayusnaidi
2960,14986571,"Jon Telleria","2025-12-17 16:29:35",0.14609,1,jontelleria
2961,14817172,"Chris Mijangos","2025-12-01 07:47:20",0.14610,2,chrismijangos
2962,14687832,"JIANG CHAOWEI","2026-01-06 05:12:39",0.14612,10,jiangchaowei
2963,14823263,TYUKI271828,"2025-11-25 14:12:56",0.14614,1,tyuki271828
2964,15022505,"Nguyễn Đình Tuấn","2025-12-26 02:16:46",0.14615,2,nddttt
2965,15009950,Sriram_hari14,"2025-12-26 16:35:49",0.14616,1,sriramhari14
2966,14859382,"Chinna Chinna","2025-11-29 06:47:32",0.14616,3,sreehari8
2967,14607111,ChristineAFletcher,"2025-12-11 09:54:13",0.14618,8,christineafletcher
2968,12823612,"Wiley Wong","2025-12-18 16:41:03",0.14622,2,wileywong
2969,12926213,"Spencer Thompson","2025-12-11 20:45:50",0.14623,6,spencerthompson000
2970,14607678,"Gautam Rana","2025-12-08 07:49:13",0.14625,4,rdxtreme
2971,14750697,"Ingram Dressler","2025-11-18 00:49:08",0.14626,1,ingramdressler
2972,14756067,"[Deleted] 6a1f6e0e-95b1-4669-b2da-b75b4426a8a6","2025-11-17 11:45:53",0.14626,8,del=bbf81068db4c926b
2973,14917815,wangtrump,"2025-12-07 08:37:47",0.14627,1,wangtrump
2974,15024913,"Ahmet Münir Demiroğlu","2026-01-01 19:56:56",0.14629,2,ahmetmnirdemirolu
2975,14788948,"Iris JIang168","2025-11-23 14:39:31",0.14631,1,irisjiang168
2976,14789383,"Falieh Rahadi","2025-12-15 02:28:39",0.14632,3,frahadi
2977,14942870,yujinyan82,"2025-12-10 10:56:21",0.14632,1,yujinyan82
2978,14644756,"Genius Einstein","2025-12-07 14:23:44",0.14634,6,geniuseinstein
2979,14763785,mengzhen123,"2025-11-17 06:23:45",0.14634,1,mengzhen123
2980,14875747,"Zimo Du","2025-12-06 09:16:52",0.14634,3,zimodu
2981,14825741,luvKimmy,"2025-11-24 07:41:13",0.14635,1,luvkimmy
2982,14924503,NCNSTAGNY,"2025-12-08 07:29:19",0.14636,3,ncnstagny
2983,14683569,OSU-25-51625,"2025-11-18 06:46:21",0.14637,12,toprev
2984,14914086,leleleon3,"2025-12-14 01:08:15",0.14638,2,leleleon3
2985,14769012,"SURYA S","2025-11-20 14:23:23",0.14645,1,raizelm4
2986,14986263,usc20252010210838,"2025-12-18 02:12:13",0.14649,20,usc20252010210
2987,14820200,stellar111,"2025-11-23 12:13:29",0.14650,1,stellar111
2988,15053941,"Kazuki Tsunagi","2026-01-05 11:22:41",0.14651,1,sheephead
2989,14365307,Xiangjiangli,"2025-12-17 10:55:08",0.14654,24,xiangjiangli
2990,14800671,"Hoagie Man","2025-11-20 23:26:22",0.14654,5,hoagieman
2991,14823790,"YAN TONG","2025-11-24 02:42:07",0.14655,3,yantong160
2992,14822994,"C Mangles","2025-11-23 23:19:45",0.14655,1,cmangles
2993,14796538,HongjianWen,"2025-11-20 13:01:23",0.14655,2,hongjianwen
2994,14790119,刘佳怡刘,"2025-11-19 11:47:31",0.14655,1,hfgfjkj
2995,14687143,thirdyjh,"2025-11-20 14:47:19",0.14657,4,thirdyjh
2996,15094124,"Huy Sun","2026-01-14 08:39:32",0.14658,2,huysun
2997,11882447,tkchka,"2025-12-12 01:45:43",0.14659,1,takeshichka
2998,15001240,gq113456,"2025-12-23 14:33:14",0.14659,1,gq113456
2999,14847793,fanwang12,"2025-12-07 06:03:51",0.14659,1,fanwang12
3000,14944829,"zhangxiaoyu #2","2025-12-10 15:43:28",0.14659,1,huizxy0424123
3001,15084378,"Hitoshi Hayakawa","2026-01-12 07:20:55",0.14661,3,hykw1234
3002,15075388,"Puja Kasmailen Putri","2026-01-09 16:26:13",0.14661,1,pujakasmailenputri
3003,14045499,"Wonderous Peave","2025-12-30 01:46:41",0.14662,1,wonderouspeave
3004,14991457,tttttttttzyyt,"2025-12-18 14:05:58",0.14663,2,tttttttttzyyt
3005,14854419,"Nour Al Hendi","2025-12-14 12:08:19",0.14665,3,nouralhendi
3006,14385454,"Subashini B","2025-12-14 03:29:38",0.14666,3,subashinib
3007,14874146,LimengL,"2025-12-02 13:59:24",0.14668,4,lwyan4680
3008,13356996,"Joshua Kab","2025-11-27 12:12:26",0.14668,1,joshuakab
3009,14827961,jennius,"2025-11-24 14:50:17",0.14670,1,jennius
3010,14820713,Ennhsu,"2025-11-23 13:54:44",0.14671,1,ennhsu
3011,15053842,ArabindaBehera,"2026-01-05 12:29:45",0.14672,3,arabindabehera
3012,14827761,diduox,"2025-11-25 13:48:37",0.14673,6,diduox
3013,14966358,"Anish Dassi","2025-12-15 10:31:32",0.14673,2,anishdassi
3014,14669342,"Jiasheng Wu","2025-12-07 07:16:14",0.14673,10,shangdiandi
3015,14790153,shabby.ARP,"2025-11-19 12:03:43",0.14673,1,shabbyarp
3016,15024029,"Naoko Tanimuki","2026-01-10 08:45:00",0.14674,20,naokotanimuki
3017,15089119,gimme_a_name_pls,"2026-01-13 08:20:09",0.14674,1,gimmeanamepls
3018,14934094,"good and night","2025-12-09 05:15:19",0.14675,1,goodandnight
3019,14790868,"Vaibhavi Pawar","2025-11-19 13:54:46",0.14675,1,vaibhavipawar72
3020,14901387,jy7291131,"2025-12-05 09:12:45",0.14675,1,jy7291131
3021,14723306,Rokewiriw,"2025-11-26 22:22:46",0.14677,2,rokewiriw
3022,14736292,"Ivan Symochko","2025-11-18 10:35:03",0.14679,1,ivansymochko
3023,15019410,"Yingda Yu ","2025-12-24 15:01:14",0.14679,1,yingdayu
3024,14995814,"hiroto #3","2025-12-19 07:56:50",0.14680,1,koboring
3025,14766102,wanghan321388,"2025-11-18 03:24:57",0.14681,1,wanghanshinidie
3026,14870913,"Junxuan Chen","2025-12-01 04:15:01",0.14684,1,junxuanchen05
3027,14808283,"MUHAMMADAHMED HASAN","2025-11-24 13:02:45",0.14685,2,muhammadahmedhasan
3028,14902673,"Xiangyu Lv123","2025-12-05 13:33:08",0.14686,1,xiangyulv123
3029,14725401,"Harsha Gotmare","2025-11-18 13:02:41",0.14686,1,harshagotmare
3030,14770091,AMnajjar,"2025-12-14 05:43:57",0.14686,1,amnajjar
3031,15030824,geetabamhane04,"2025-12-28 13:24:00",0.14690,1,geetabamhane04
3032,14777932,"yihan chen","2025-11-24 06:47:31",0.14693,1,makaylachen
3033,15005440,"Jeff Rutko","2025-12-21 13:31:10",0.14695,1,jeffrutko
3034,14901175,"Duy Phan Noi","2025-12-05 09:13:11",0.14695,1,duyphannoi
3035,15025952,ThuongHong2,"2025-12-26 17:09:12",0.14696,2,thnghng2
3036,14711634,"Jake Alfano","2025-11-24 01:38:53",0.14697,2,jakealfano
3037,14696223,BrandonWDD,"2025-11-24 04:04:16",0.14697,1,bingdengwang
3038,14790930,xxyxxyxxy111,"2025-11-19 13:43:01",0.14697,1,xxyxxyxxy111
